"min_temp","winter_season","model_type","pred","lwr","upr"
1,"2024-25","parallel",47.6742231106775,43.3576100226218,52.4205911723643
1.5,"2024-25","parallel",47.7418637236011,43.3895844713807,52.5307070711012
2,"2024-25","parallel",47.8207400733692,43.4259081137391,52.6603421896255
2.5,"2024-25","parallel",47.910788310865,43.465748900845,52.8104011690891
3,"2024-25","parallel",48.0117963646906,43.5079659625557,52.9818514648188
3.5,"2024-25","parallel",48.123407411716,43.5512434529519,53.1755733545429
4,"2024-25","parallel",48.2451334718097,43.5942534170863,53.3921955594371
4.5,"2024-25","parallel",48.376378197892,43.6357392945767,53.6320457812512
5,"2024-25","parallel",48.5164668580674,43.6744758811169,53.89526740509
5.5,"2024-25","parallel",48.6646808633696,43.7091722393772,54.1820181485861
6,"2024-25","parallel",48.8202938252768,43.7384378937415,54.4925974488771
6.5,"2024-25","parallel",48.9826016167573,43.7608448727239,54.8274437599223
7,"2024-25","parallel",49.1509440802585,43.7751196720469,55.1869491638044
7.5,"2024-25","parallel",49.3247172615262,43.7803356725405,55.5712443853065
8,"2024-25","parallel",49.5033869993475,43.775975189581,55.9801423907611
8.5,"2024-25","parallel",49.6864857699284,43.7618440116226,56.413227639805
9,"2024-25","parallel",49.8736150454998,43.7378608251552,56.8701219213749
9.5,"2024-25","parallel",50.0644354846034,43.7038587957371,57.3507184367092
10,"2024-25","parallel",50.2586447209515,43.6595260021688,57.8552174171873
-25,"2025-26","parallel",12.5687325539802,9.88245150032804,15.9852075174099
-24.5,"2025-26","parallel",12.5463801948528,9.94018402882755,15.8358895104241
-24,"2025-26","parallel",12.5240675873835,9.99726592027673,15.6895165322368
-23.5,"2025-26","parallel",12.5017946608774,10.0535794806104,15.5461912888019
-23,"2025-26","parallel",12.4795613447657,10.1089919713437,15.4060317585817
-22.5,"2025-26","parallel",12.4573675686046,10.1633536639053,15.2691731362709
-22,"2025-26","parallel",12.4352132620762,10.2164957108473,15.1357699596676
-21.5,"2025-26","parallel",12.413098354987,10.2682278595887,15.0059983940357
-21,"2025-26","parallel",12.3910227772688,10.3183360612705,14.8800586213791
-20.5,"2025-26","parallel",12.3689864589779,10.3665800662223,14.7581772431272
-20,"2025-26","parallel",12.3469896594523,10.4126897506148,14.6406123011224
-19.5,"2025-26","parallel",12.325039900471,10.4563435387804,14.5276987108172
-19,"2025-26","parallel",12.3031591815314,10.4971965216427,14.4198239533782
-18.5,"2025-26","parallel",12.2813812349427,10.5349646127287,14.3173072319353
-18,"2025-26","parallel",12.2597485841304,10.5694746137438,14.2203317420004
-17.5,"2025-26","parallel",12.2383120282313,10.6006672635932,14.1289484497584
-17,"2025-26","parallel",12.2171270196744,10.6285780844736,14.0431007260414
-16.5,"2025-26","parallel",12.1962499833943,10.6533166464339,13.9626483088941
-16,"2025-26","parallel",12.175736552929,10.6750390755259,13.8874021497695
-15.5,"2025-26","parallel",12.1556390200256,10.693895391302,13.8171877111637
-15,"2025-26","parallel",12.1360022784129,10.7099914951102,13.7518831241731
-14.5,"2025-26","parallel",12.1168579100913,10.72338438465,13.6914093859681
-14,"2025-26","parallel",12.098224833329,10.7341339958569,13.6356639645333
-13.5,"2025-26","parallel",12.0801127725753,10.7423581915828,13.584459016874
-13,"2025-26","parallel",12.0625110116594,10.7482123510182,13.5375229995916
-12.5,"2025-26","parallel",12.0453885846358,10.7518727784797,13.4945222236334
-12,"2025-26","parallel",12.0287044520092,10.7535327282563,13.4550881510402
-11.5,"2025-26","parallel",12.0124047013831,10.7533475994396,13.4188786678235
-11,"2025-26","parallel",11.9964261715735,10.7514209280688,13.3856019453482
-10.5,"2025-26","parallel",11.9807055366467,10.7478469868789,13.3549821960687
-10,"2025-26","parallel",11.9651891239028,10.7427428773004,13.3267408897287
-9.5,"2025-26","parallel",11.9498418026263,10.7362710269266,13.3005881417912
-9,"2025-26","parallel",11.934651766837,10.7286395665281,13.2762324535578
-8.5,"2025-26","parallel",11.9196381774087,10.7200734057671,13.2534329665975
-8,"2025-26","parallel",11.9048555920636,10.7107823013002,13.2320481063912
